protocol_id,x,elem_id,text,segmentation,seg_type,speaker,comments,facs,github,checked
prot-1875--ak--10,38,i-LMj5fLuNEK31RG2PcgNvq3,"Jag vill, för a",u,,Q6184928,,https://betalab.kb.se/prot-1875--ak--10/prot_1875__ak__10-037.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--10.xml#L3151,True
prot-1875--ak--10,38,i-J5mCyRh9CrJYXEsEZmckqw,"Jag upprepar, h",u,,Q6184928,,https://betalab.kb.se/prot-1875--ak--10/prot_1875__ak__10-037.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--10.xml#L3184,True
prot-1875--ak--18,47,i-2PbF1a91DWJCFCDvewu5sH,Lördagen den 13,note,margin,,,https://betalab.kb.se/prot-1875--ak--18/prot_1875__ak__18-046.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--18.xml#L3803,True
prot-1875--ak--18,47,i-93Ciw7gPTJFevJtJ7SorQc,"några skäl, åtm",u,,Q52964,,https://betalab.kb.se/prot-1875--ak--18/prot_1875__ak__18-046.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--18.xml#L3807,True
prot-1875--ak--18,47,i-KsV1bzvFxzA7KQVE8FYh3L,"snart afgöres, ",u,,Q52964,,https://betalab.kb.se/prot-1875--ak--18/prot_1875__ak__18-046.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--18.xml#L3821,True
prot-1875--ak--18,47,i-2HuhFFDnWmM4MoBoLpVC9z,för mer än en k,u,,Q52964,,https://betalab.kb.se/prot-1875--ak--18/prot_1875__ak__18-046.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--18.xml#L3826,True
prot-1875--ak--18,47,i-7MByKwR9b3xJ5iESLBM7FH,Herr Gumeelius:,note,intro,,,https://betalab.kb.se/prot-1875--ak--18/prot_1875__ak__18-046.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--18.xml#L3832,True
prot-1875--ak--18,47,i-JgEgzUkYpZHM3fi6MZrGCt,Jag begärde ord,u,,Q5776520,,https://betalab.kb.se/prot-1875--ak--18/prot_1875__ak__18-046.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--18.xml#L3836,True
prot-1875--ak--18,47,i-7PeWZsujRJJcGFoRujEeaU,Hvad beträffar ,u,,Q5776520,,https://betalab.kb.se/prot-1875--ak--18/prot_1875__ak__18-046.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--18.xml#L3849,True
prot-1875--ak--18,47,i-Ck2v16RP8t555kZE3Qcd2d,I afseende på d,u,,Q5776520,,https://betalab.kb.se/prot-1875--ak--18/prot_1875__ak__18-046.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--18.xml#L3867,True
prot-1875--ak--18,47,i-5Hm8CFUbRbpsSzACCSGc3h,Utrikes-departe,u,,Q5776520,,https://betalab.kb.se/prot-1875--ak--18/prot_1875__ak__18-046.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--18.xml#L3879,True
prot-1875--ak--18,47,i-6Br4RWoUMNmnzdtgh9hHBX,I afseende på g,u,,Q5776520,,https://betalab.kb.se/prot-1875--ak--18/prot_1875__ak__18-046.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--18.xml#L3885,True
prot-1875--ak--18,47,i-LaqrGXp9v1rpD887Vuujz6,N:o 18.,note,margin,,,https://betalab.kb.se/prot-1875--ak--18/prot_1875__ak__18-046.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--18.xml#L3890,True
prot-1875--ak--18,47,i-HotwQ2iGwUYRqHzafpQrth,Ang. det s. k. ,note,margin,,,https://betalab.kb.se/prot-1875--ak--18/prot_1875__ak__18-046.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--18.xml#L3893,True
prot-1875--ak--5,23,i-NTTwdnBDUU9ZHNmrNvyzZP,Lördagen den 13,note,margin,,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1837,True
prot-1875--ak--5,23,i-LohMpgSaxtq4wykFHqwfrk,en betydlig maj,u,,Q23989264,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1841,True
prot-1875--ak--5,23,i-DgshmTpNEhPMr94iz4UhUf,Herr C. A. Lars,note,intro,,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1846,True
prot-1875--ak--5,23,i-GNNurp852GWbxti6qQJvMX,Jag ber att få ,u,,Q5937137,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1850,True
prot-1875--ak--5,23,i-4zDTAYc1GYB4RZxi5MVu2Z,Att Stats-Utsko,u,,Q5937137,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1858,True
prot-1875--ak--5,23,i-LJmEbpnAi2niGh6epHNLou,I öfrigt är jag,u,,Q5937137,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1869,True
prot-1875--ak--5,23,i-4FdzyHBKigZNjCwgPqNsHb,Herr Werner Eri,note,intro,,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1875,True
prot-1875--ak--5,23,i-UgRL2BekJFku1do9dWSpGk,"Jag ber att, ti",u,,Q23989264,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1879,True
prot-1875--ak--5,23,i-WDRBkMQm2qKpqcCQUprKEV,Sedan öfverlägg,note,inline,,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1892,True
prot-1875--ak--5,23,i-9XVMRyAA32VmxdZqMricr6,4:de-—7:tde pun,note,inline,,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1896,True
prot-1875--ak--5,23,i-29bM5tiewDBMXbzx858FvQ,Biföllos.,note,inline,,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1899,True
prot-1875--ak--5,23,i-AsZGAQEejYMXkWfN5xVBsf,S:de punkten.,note,inline,,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1903,True
prot-1875--ak--5,23,i-3PE4jVhksjWor8potpcEi4,I denna punkt v,note,inline,,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1907,True
prot-1875--ak--5,23,i-Qo2Z9FcWDJahM8MJvwH7AF,a) Justitie-kan,note,inline,,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1913,True
prot-1875--ak--5,23,i-TNgfX4oj6VGmKbvU9DM1NH,”) Hofrätten öf,note,inline,,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1919,True
prot-1875--ak--5,23,i-NoVM5LoActY6jkZrCqaTLg,N:o 5.,note,margin,,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1922,True
prot-1875--ak--5,23,i-NZjJYWj7zsMtc4ZycWWC89,Ang. Krigshofrä,note,margin,,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1925,True
prot-1875--ak--5,23,i-M1YJ5NYtVALEYFoypSq4wH,Ang. dyvrtidsti,note,margin,,,https://betalab.kb.se/prot-1875--ak--5/prot_1875__ak__5-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1875/prot-1875--ak--5.xml#L1928,True
prot-1876--ak--12,16,i-JU2qCM5hHTPpsSYqt27v8L,"N:o 12,",note,margin,,,https://betalab.kb.se/prot-1876--ak--12/prot_1876__ak__12-015.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--12.xml#L1245,True
prot-1876--ak--12,16,i-WQb9NPqvR3T5d5igoxUDNy,Angående ny sta,note,margin,,,https://betalab.kb.se/prot-1876--ak--12/prot_1876__ak__12-015.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--12.xml#L1248,True
prot-1876--ak--12,16,i-NyPWCNYsTthHRY8j91Dgh6,16 Torsdagen de,note,margin,,,https://betalab.kb.se/prot-1876--ak--12/prot_1876__ak__12-015.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--12.xml#L1251,True
prot-1876--ak--12,16,i-QNqJvSCX6teDyYHGe5BjNh,lysningar i dit,u,,Q6184928,,https://betalab.kb.se/prot-1876--ak--12/prot_1876__ak__12-015.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--12.xml#L1255,True
prot-1876--ak--12,16,i-5KA7nNzbWXXp46x3RekLRR,Herr 0. B. Olss,note,intro,,,https://betalab.kb.se/prot-1876--ak--12/prot_1876__ak__12-015.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--12.xml#L1284,True
prot-1876--ak--12,16,i-UezZdN8cjSApfFdKAwd6Cn,Riksdagen har p,u,,Q6027629,,https://betalab.kb.se/prot-1876--ak--12/prot_1876__ak__12-015.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--12.xml#L1288,True
prot-1876--ak--12,16,i-QkFhxzYetExhauqLW6trXj,En talare nämnd,u,,Q6027629,,https://betalab.kb.se/prot-1876--ak--12/prot_1876__ak__12-015.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--12.xml#L1307,True
prot-1876--ak--25,17,i-Eq9b7p6yMzJ4mim8fVWNKb,Fredagen den 17,note,margin,,,https://betalab.kb.se/prot-1876--ak--25/prot_1876__ak__25-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--25.xml#L1358,True
prot-1876--ak--25,17,i-4nLh7zyT6YkBfTDxFGrPfi,denhet. Ty om t,u,,Q5628139,,https://betalab.kb.se/prot-1876--ak--25/prot_1876__ak__25-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--25.xml#L1362,True
prot-1876--ak--25,17,i-LY1WwjiJJ6jcaQQEn8cJwq,"Med ett ord, ja",u,,Q5628139,,https://betalab.kb.se/prot-1876--ak--25/prot_1876__ak__25-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--25.xml#L1369,True
prot-1876--ak--25,17,i-LE1kLsMmHjsMgpzLiLRdVF,Herr Per Nilsso,note,intro,,,https://betalab.kb.se/prot-1876--ak--25/prot_1876__ak__25-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--25.xml#L1380,True
prot-1876--ak--25,17,i-4KzcWPP44aTHW7dFEAm7sN,Herr Talman! I ,u,,Q6314748,,https://betalab.kb.se/prot-1876--ak--25/prot_1876__ak__25-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--25.xml#L1384,True
prot-1876--ak--25,17,i-U8ZRnFWtsrCwFSxKWQW6dk,Herr Danielsson,note,intro,,,https://betalab.kb.se/prot-1876--ak--25/prot_1876__ak__25-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--25.xml#L1394,True
prot-1876--ak--25,17,i-YFB9K8F3mMFm6HhwPDxwXJ,Det kan icke fö,u,,Q5616733,,https://betalab.kb.se/prot-1876--ak--25/prot_1876__ak__25-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--25.xml#L1398,True
prot-1876--ak--25,17,i-NEuZmygZ9m6ws9MkjD8P8G,Hvad angår utsk,u,,Q5616733,,https://betalab.kb.se/prot-1876--ak--25/prot_1876__ak__25-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--25.xml#L1426,True
prot-1876--ak--25,17,i-CvCw2hwVjD23SxpHYTvLhG,Andra Kammarens,note,margin,,,https://betalab.kb.se/prot-1876--ak--25/prot_1876__ak__25-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--25.xml#L1435,True
prot-1876--ak--25,17,i-5gTtKRpnar52utCAMALrFA,N:o 25.,note,margin,,,https://betalab.kb.se/prot-1876--ak--25/prot_1876__ak__25-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--25.xml#L1438,True
prot-1876--ak--25,17,i-qFHgFu5mkomd5DRPSeKYN,Ang. ersättning,note,margin,,,https://betalab.kb.se/prot-1876--ak--25/prot_1876__ak__25-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--25.xml#L1441,True
prot-1876--ak--30,19,i-Luik7MgFK6Ph1KzimjreHJ,Lördagen den 1 ,note,margin,,,https://betalab.kb.se/prot-1876--ak--30/prot_1876__ak__30-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--30.xml#L1552,True
prot-1876--ak--30,19,i-SU7hzwh8yqQ6UQH1xVVYy2,på den redan be,u,,Q5781683,,https://betalab.kb.se/prot-1876--ak--30/prot_1876__ak__30-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--30.xml#L1555,True
prot-1876--ak--30,19,i-MUN74urQmY4TncagmGgpDp,det enstämmiga ,u,,Q5781683,,https://betalab.kb.se/prot-1876--ak--30/prot_1876__ak__30-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--30.xml#L1560,True
prot-1876--ak--30,19,i-8ssyG15G6HMwkvbNxuChc9,Grefve Björnstj,note,intro,,,https://betalab.kb.se/prot-1876--ak--30/prot_1876__ak__30-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--30.xml#L1565,True
prot-1876--ak--30,19,i-TMXwQXGpFEXHZksXxzsm2a,Efter den siste,u,,Q5578363,,https://betalab.kb.se/prot-1876--ak--30/prot_1876__ak__30-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--30.xml#L1569,True
prot-1876--ak--30,19,i-CrAoXSNVwnrKUymp9rUy2R,En annan talare,u,,Q5578363,,https://betalab.kb.se/prot-1876--ak--30/prot_1876__ak__30-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--30.xml#L1588,True
prot-1876--ak--30,19,i-CAJ1PAh7x68LGxetkF84rH,Jag har visserl,u,,Q5578363,,https://betalab.kb.se/prot-1876--ak--30/prot_1876__ak__30-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--30.xml#L1596,True
prot-1876--ak--30,19,i-PQFuzvKktmKYjrbc1cG5So,Samme ärade tal,u,,Q5578363,,https://betalab.kb.se/prot-1876--ak--30/prot_1876__ak__30-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--30.xml#L1608,True
prot-1876--ak--30,19,i-98kCuiqZ8QkkFt8RDofZeP,Den förste ärad,u,,Q5578363,,https://betalab.kb.se/prot-1876--ak--30/prot_1876__ak__30-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--30.xml#L1619,True
prot-1876--ak--30,19,i-RDH4v8TqkqtWCLD3M2jc53,Nu invänder man,u,,Q5578363,,https://betalab.kb.se/prot-1876--ak--30/prot_1876__ak__30-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--30.xml#L1635,True
prot-1876--ak--55,4,i-3dvAmPQCkQgMivxA2V6nfy,N:o 55.,note,margin,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L266,True
prot-1876--ak--55,4,i-YKnQXoK7aKSzti34tfHW8V,Gemensamma,note,margin,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L269,True
prot-1876--ak--55,4,i-4T9fYktsLrK21zbF9U4bT4,omröstningar.,note,margin,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L273,True
prot-1876--ak--55,4,i-DYqKWxJypdraL7cHwJAoAh,(Forts.),note,margin,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L277,True
prot-1876--ak--55,4,i-GQTbUMp9cw6NXkp632urTP,4 Onsdagen den ,note,margin,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L280,True
prot-1876--ak--55,4,i-DVTdrddoFVRx6mZ5bDhE4H,dels ock att vi,note,inline,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L283,True
prot-1876--ak--55,4,i-GaCGRUMCrh1mr8dxBAG9pM,Sedan voterings,note,inline,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L291,True
prot-1876--ak--55,4,i-U8A2oCey3SGL9tkD8RxaNU,Den omröstning ,note,inline,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L298,True
prot-1876--ak--55,4,i-2YyArouAu5QmCuwtc5qQMb,2:dra omröstnin,note,inline,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L307,True
prot-1876--ak--55,4,i-VjSvTo4rFJF3cTkeuhgH5u,"Den, som, lika ",note,inline,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L311,True
prot-1876--ak--55,4,i-RtYmuQf3ooq7pFysp3N3rj,att första mome,note,inline,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L314,True
prot-1876--ak--55,4,i-nN2Pfy5UB3iyKEA4rmpVd,"«<Köpe-, byteso",note,inline,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L319,True
prot-1876--ak--55,4,i-2LcMv1DYWqTFBh2Gw22AHi,att den i $ 6 f,note,inline,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L331,True
prot-1876--ak--55,4,i-M9sQG94UQfRNBXJFmX9Qe6,att öfverskrift,note,inline,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L336,True
prot-1876--ak--55,4,i-LPR7Uu3TVLnkTtjtieW6K5,Om stämpel till,note,inline,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L339,True
prot-1876--ak--55,4,i-6dVgST1uS2PvGUrV2V6zp7,Ja; Nej;,note,inline,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L345,True
prot-1876--ak--55,4,i-GpW23bhUGBzkLAw3Hy5eHR,"Den, det ej vil",note,inline,,,https://betalab.kb.se/prot-1876--ak--55/prot_1876__ak__55-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1876/prot-1876--ak--55.xml#L348,True
prot-1877--ak--31,26,i-16gTn5zGY8shFt1HpeuLf6,N:o 31.,note,margin,,,https://betalab.kb.se/prot-1877--ak--31/prot_1877__ak__31-025.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--31.xml#L2116,True
prot-1877--ak--31,26,i-VgxCKs6i2QeoR7Wc7gQVE,Angående föränd,note,margin,,,https://betalab.kb.se/prot-1877--ak--31/prot_1877__ak__31-025.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--31.xml#L2119,True
prot-1877--ak--31,26,i-AKBJPyYejfjVuQDAtsv6Sr,26 Måndagen den,note,margin,,,https://betalab.kb.se/prot-1877--ak--31/prot_1877__ak__31-025.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--31.xml#L2123,True
prot-1877--ak--31,26,i-87bfYZhdxUaEGu8eov8mLd,kunskapssökande,u,,Q5969081,,https://betalab.kb.se/prot-1877--ak--31/prot_1877__ak__31-025.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--31.xml#L2127,True
prot-1877--ak--31,26,i-3tkq6w9LnkchYtL9bBGBhN,Jag yrkar afsla,u,,Q5969081,,https://betalab.kb.se/prot-1877--ak--31/prot_1877__ak__31-025.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--31.xml#L2153,True
prot-1877--ak--31,26,i-QsFQ7ACJh9gvfis9dCVLjn,Herr Nils Östli,note,intro,,,https://betalab.kb.se/prot-1877--ak--31/prot_1877__ak__31-025.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--31.xml#L2160,True
prot-1877--ak--31,26,i-RVKEXga4Ravg3KgeRDasWC,Jag bebjertar f,u,,Q6258079,,https://betalab.kb.se/prot-1877--ak--31/prot_1877__ak__31-025.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--31.xml#L2164,True
prot-1877--ak--31,26,i-oqfKEY5okG96wg6Ed4Lbo,Det är mer än s,u,,Q6258079,,https://betalab.kb.se/prot-1877--ak--31/prot_1877__ak__31-025.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--31.xml#L2187,True
