,protocol_id,x,elem_id,text,segmentation,speaker,comments,facs,github,checked
83,prot-1914-b-fk--39,7,i-HmKegNXnPnPFwwainMWc5z,1 byråchef . ..,note,,,https://betalab.kb.se/prot-1914-b-fk--39/prot_1914_b_fk__39-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1914/prot-1914-b-fk--39.xml#L485,True
84,prot-1914-b-fk--39,7,i-9FudYgXHfZM7xrSZzrTmB2,dels godkänna f,note,,,https://betalab.kb.se/prot-1914-b-fk--39/prot_1914_b_fk__39-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1914/prot-1914-b-fk--39.xml#L491,True
85,prot-1914-b-fk--39,7,i-8XKcDWDnSPT6n94RUXgM9Y,— — — — till ef,note,,,https://betalab.kb.se/prot-1914-b-fk--39/prot_1914_b_fk__39-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1914/prot-1914-b-fk--39.xml#L495,True
86,prot-1914-b-fk--39,7,i-LdyTYNKiWXZQDhF9Uo6ENy,dels ock höja d,note,,,https://betalab.kb.se/prot-1914-b-fk--39/prot_1914_b_fk__39-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1914/prot-1914-b-fk--39.xml#L498,True
87,prot-1914-b-fk--39,7,i-Mx3JfvnAzLQ68HWVKyXYnp,Vid omröstninge,note,,,https://betalab.kb.se/prot-1914-b-fk--39/prot_1914_b_fk__39-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1914/prot-1914-b-fk--39.xml#L503,True
88,prot-1914-b-fk--39,7,i-A5QhCyLk85CypbhcC5abZa,Nr 8&,note,,,https://betalab.kb.se/prot-1914-b-fk--39/prot_1914_b_fk__39-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1914/prot-1914-b-fk--39.xml#L507,True
89,prot-1914-b-fk--63,7,i-Afcn3zer711kqecB5ijY51,Onsdagen den 26,note,,margin,https://betalab.kb.se/prot-1914-b-fk--63/prot_1914_b_fk__63-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1914/prot-1914-b-fk--63.xml#L510,True
90,prot-1914-b-fk--63,7,i-UuHNUUqRnW4hLgH2PtP9jr,nästa år icke k,u,Q5630611,,https://betalab.kb.se/prot-1914-b-fk--63/prot_1914_b_fk__63-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1914/prot-1914-b-fk--63.xml#L514,True
91,prot-1914-b-fk--63,7,i-VpFTPw7BddVRXqFakz4DK9,Nr 68. Om ändri,note,,margin,https://betalab.kb.se/prot-1914-b-fk--63/prot_1914_b_fk__63-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1914/prot-1914-b-fk--63.xml#L519,True
92,prot-1914-b-fk--63,7,i-6iZTZhzBdZ4RntiqZePXBo,att man måste v,utterance; margin,Q5630611,tesseract segmentation error,https://betalab.kb.se/prot-1914-b-fk--63/prot_1914_b_fk__63-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1914/prot-1914-b-fk--63.xml#L523,True
93,prot-1914-b-fk--63,7,i-HzFWn9NXsn6xwyYTzNbxWz,åtgärd och giva,u,Q5630611,,https://betalab.kb.se/prot-1914-b-fk--63/prot_1914_b_fk__63-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1914/prot-1914-b-fk--63.xml#L529,True
94,prot-1914-b-fk--63,7,i-G87bB3DMWvAjVrsU8mF14t,Sedan överläggn,note,,,https://betalab.kb.se/prot-1914-b-fk--63/prot_1914_b_fk__63-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1914/prot-1914-b-fk--63.xml#L566,True
95,prot-1914-b-fk--63,7,i-774ttpaC4z9owCAbGhSM4R,Härefter yttrad,note,,,https://betalab.kb.se/prot-1914-b-fk--63/prot_1914_b_fk__63-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1914/prot-1914-b-fk--63.xml#L572,True
96,prot-1914-b-fk--63,7,i-WTouMp8ev1rbZi5WMZDNo3,bank. (Forts.),note,,margin,https://betalab.kb.se/prot-1914-b-fk--63/prot_1914_b_fk__63-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1914/prot-1914-b-fk--63.xml#L578,True
97,prot-1915--ak--71,66,i-JKwqSVK9j8TPVg7Ef5bffW,Nr 71.,note,,margin,https://betalab.kb.se/prot-1915--ak--71/prot_1915__ak__71-065.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--71.xml#L5682,True
98,prot-1915--ak--71,66,i-G5kv2FBNQxkV1PvT1anBvU,Ang. lag om äkt,note,,margin,https://betalab.kb.se/prot-1915--ak--71/prot_1915__ak__71-065.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--71.xml#L5685,True
99,prot-1915--ak--71,66,i-S7BZziUYVJkptjrBnXMFgv,(Forts.),note,,margin,https://betalab.kb.se/prot-1915--ak--71/prot_1915__ak__71-065.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--71.xml#L5689,True
100,prot-1915--ak--71,66,i-FCeRZSxEra88f8d2A1cJKx,66 Lördagen den,note,,margin,https://betalab.kb.se/prot-1915--ak--71/prot_1915__ak__71-065.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--71.xml#L5693,True
101,prot-1915--ak--71,66,i-EW7wFa6CVxS8rquhaXPj7M,"saker, som finn",u,Q55955,,https://betalab.kb.se/prot-1915--ak--71/prot_1915__ak__71-065.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--71.xml#L5697,True
102,prot-1915--ak--71,66,i-Tthc8z3n6aVc9zhNGG8WGU,Herr Pettersson,note,,intro,https://betalab.kb.se/prot-1915--ak--71/prot_1915__ak__71-065.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--71.xml#L5708,True
103,prot-1915--ak--71,66,i-Pa52TdPs7hynNC77BzgW2y,Herr talman! Hä,u,Q6046940,,https://betalab.kb.se/prot-1915--ak--71/prot_1915__ak__71-065.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--71.xml#L5712,True
104,prot-1915--ak--71,66,i-GXEfVQF3pQRPhkVwLixA7J,Härmed var över,note,,,https://betalab.kb.se/prot-1915--ak--71/prot_1915__ak__71-065.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--71.xml#L5732,True
105,prot-1915--ak--71,66,i-22MWVw6NHzZNVXoAD3iRNW,Utskottet hade ,note,,,https://betalab.kb.se/prot-1915--ak--71/prot_1915__ak__71-065.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--71.xml#L5737,True
106,prot-1915--ak--71,66,i-KF2k8jhNW3XdTYFHNariLw,2,note,,head: section marker; ORC error §->8,https://betalab.kb.se/prot-1915--ak--71/prot_1915__ak__71-065.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--71.xml#L5741,True
107,prot-1915--ak--71,66,i-5nNDZH8WtQs1M4KKUcLNc3,Kyrklig vigsel ,note,,,https://betalab.kb.se/prot-1915--ak--71/prot_1915__ak__71-065.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--71.xml#L5745,True
108,prot-1915--ak--71,66,i-GwnfgsGpZ9BGyk9kaSo494,inom svenska ky,note,,,https://betalab.kb.se/prot-1915--ak--71/prot_1915__ak__71-065.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--71.xml#L5750,True
109,prot-1915--ak--71,66,i-CmrCubYXTjbgv7nXzt5pnW,inom främmande ,note,,,https://betalab.kb.se/prot-1915--ak--71/prot_1915__ak__71-065.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--71.xml#L5757,True
110,prot-1915--ak--71,66,i-YK4cuXkUqw5YuhzLAoxcE1,Vad nu är sagt ,note,,,https://betalab.kb.se/prot-1915--ak--71/prot_1915__ak__71-065.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--71.xml#L5765,True
111,prot-1915--ak--71,66,i-QDfkXsZRHDP8cpRdE462X6,Konungen äger f,note,,,https://betalab.kb.se/prot-1915--ak--71/prot_1915__ak__71-065.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--71.xml#L5771,True
112,prot-1915--ak--76,56,i-L5XNV9nbZtLNGTeYKEsfix,Nr 76. 56 Onsda,note,,margin,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4892,True
113,prot-1915--ak--76,56,i-UqBKScjbTbpnFqYwPErhcM,Ang. förordning,note,,margin,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4895,True
114,prot-1915--ak--76,56,i-Ax6xNbA1TieV7daXQD6hm5,konsten.,note,,margin,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4899,True
115,prot-1915--ak--76,56,i-VMNWowFajWNinZBXVgkSEj,(Forts.),note,,margin,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4904,True
116,prot-1915--ak--76,56,i-JUvFSwXyLvrbcpewPxwmVa,Vidare anfördes,u,,Herr Schotte - no MP in the metadata with that name active at the right time,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4908,True
117,prot-1915--ak--76,56,i-KYjDrXDjeNCE98kvX44Eo7,7—13 $$; slutst,note,,head,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4915,True
118,prot-1915--ak--76,56,i-CjRTEpzVdg1qt8EtYugiRD,Utskottets hems,note,,,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4918,True
119,prot-1915--ak--76,56,i-JjLdo6jo6NckhJ9Z5yYA1T,Punkterna 2:0) ,note,,,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4922,True
120,prot-1915--ak--76,56,i-F2ccBj6rMcpX4wGB1KgV1n,§ 3.,note,,head,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4927,True
121,prot-1915--ak--76,56,i-Evro41W5ptBcGvkvjZRWRy,Anmäldes och go,note,,,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4930,True
122,prot-1915--ak--76,56,i-JRGS4jHzj6qTwXRNbEvmHW,"nr 16, angående",note,,,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4934,True
123,prot-1915--ak--76,56,i-3GAy5idLKGtAKZYcZkc7iS,"nr 17, angående",note,,,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4938,True
124,prot-1915--ak--76,56,i-SvrPPw8vt9UdGDFWoJ4UGJ,"nr 18, angående",note,,,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4943,True
125,prot-1915--ak--76,56,i-XgVzN8KLNhCneSAooMJuA7,"nr 19, angående",note,,,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4946,True
126,prot-1915--ak--76,56,i-W4k5LyoT8cfyuRKTe8jmmg,"nr 20, angående",note,,,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4949,True
127,prot-1915--ak--76,56,i-HPaCgVfPg8VXXUaJES9U7M,"nr 21, angående",note,,,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4953,True
128,prot-1915--ak--76,56,i-GvRpnEn69ARNWwFfbBfpjh,"nr 22, angående",note,,,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4957,True
129,prot-1915--ak--76,56,i-2MhtxxRcEt6ppHzTWWHBDC,"nr 23, angående",note,,,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4961,True
130,prot-1915--ak--76,56,i-88BTSvRFBHaihVFcLFeCPc,"nr 24, angående",note,,,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4966,True
131,prot-1915--ak--76,56,i-UruZWRWDKVwtvu1CoFSsqJ,"nr 25, angående",note,,,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4970,True
132,prot-1915--ak--76,56,i-PhrVwVo4ZRHPigcYEcSZet,§ 4.,note,,head,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4975,True
133,prot-1915--ak--76,56,i-HbZTUV9oRWRZxBXBP3XcG4,Till bordläggni,note,,,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4979,True
134,prot-1915--ak--76,56,i-3JtAyx6PwbP3oQUnM2B1oi,konstitutionsut,note,,,https://betalab.kb.se/prot-1915--ak--76/prot_1915__ak__76-055.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--ak--76.xml#L4983,True
135,prot-1915--fk--63,51,i-QJ3VVWv7ozoUxEd5cNkzDL,Lördagen den 8 ,note,,margin,https://betalab.kb.se/prot-1915--fk--63/prot_1915__fk__63-050.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--63.xml#L4343,True
136,prot-1915--fk--63,51,i-Psj78f1LiVvXsdhTaXKVk5,gående talare s,u,Q5984633,,https://betalab.kb.se/prot-1915--fk--63/prot_1915__fk__63-050.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--63.xml#L4347,True
137,prot-1915--fk--63,51,i-6ngdLyPwhwCe3xsCqs7hiH,som är synnerli,u,Q5984633,,https://betalab.kb.se/prot-1915--fk--63/prot_1915__fk__63-050.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--63.xml#L4353,True
138,prot-1915--fk--63,51,i-GRUsxFBSeoXhfz9RKr5y1j,det var helt sä,u,Q5984633,,https://betalab.kb.se/prot-1915--fk--63/prot_1915__fk__63-050.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--63.xml#L4360,True
139,prot-1915--fk--63,51,i-C3PrckLM8rVYs6Z9TcuqQL,"Ja, när man här",u,Q5984633,,https://betalab.kb.se/prot-1915--fk--63/prot_1915__fk__63-050.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--63.xml#L4381,True
140,prot-1915--fk--63,51,i-NJsfyQJ7gdgT37CNruqzVq,Den näst föregå,u,Q5984633,,https://betalab.kb.se/prot-1915--fk--63/prot_1915__fk__63-050.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--63.xml#L4408,True
141,prot-1915--fk--67,12,i-RDWTc6gsdRqgwRA6Z1z8zV,Nr 67.,note,,margin,https://betalab.kb.se/prot-1915--fk--67/prot_1915__fk__67-011.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--67.xml#L963,True
142,prot-1915--fk--67,12,i-SeMnbK6ukh4jawAeWrb4Th,Ang: lönetillsk,note,,margin,https://betalab.kb.se/prot-1915--fk--67/prot_1915__fk__67-011.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--67.xml#L966,True
143,prot-1915--fk--67,12,i-3YvsC7TR2c1reKVYdntHVJ,12 Onsdagen den,note,,margin,https://betalab.kb.se/prot-1915--fk--67/prot_1915__fk__67-011.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--67.xml#L969,True
144,prot-1915--fk--67,12,i-RewWWRkzLQsrEZWtTKuamV,Om det finnes n,u,Q6027706,,https://betalab.kb.se/prot-1915--fk--67/prot_1915__fk__67-011.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--67.xml#L973,True
145,prot-1915--fk--67,12,i-E7Xk4xBNNwpbeHNAUQ8Njf,Herr Kjellén:,note,,intro,https://betalab.kb.se/prot-1915--fk--67/prot_1915__fk__67-011.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--67.xml#L985,True
146,prot-1915--fk--67,12,i-MFfP6SMH8poQNA13zrA1dh,Utan att underk,u,Q455088,,https://betalab.kb.se/prot-1915--fk--67/prot_1915__fk__67-011.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--67.xml#L989,True
147,prot-1915--fk--67,12,i-Mu2Vq8F9iKQq9KD4eT3AEc,Häri instämde h,note,,,https://betalab.kb.se/prot-1915--fk--67/prot_1915__fk__67-011.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--67.xml#L999,True
148,prot-1915--fk--67,12,i-7BZ6t8fLPWLsUrfZRjvJe3,Herr Strömberg:,note,,intro,https://betalab.kb.se/prot-1915--fk--67/prot_1915__fk__67-011.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--67.xml#L1002,True
149,prot-1915--fk--67,12,i-A9gz5dgtRXdCsdMjH8WgNj,Endast ett par ,u,Q6193364,,https://betalab.kb.se/prot-1915--fk--67/prot_1915__fk__67-011.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--67.xml#L1006,True
150,prot-1915--fk--67,12,i-GCMA9sv1kjSFhdCwqzK14P,Man har även ta,u,Q6193364,,https://betalab.kb.se/prot-1915--fk--67/prot_1915__fk__67-011.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1915/prot-1915--fk--67.xml#L1033,True
151,prot-1916--ak--68,3,i-QqUveQZNEMFqYPNhPqx2XR,Tisdagen den I ,note,,margin,https://betalab.kb.se/prot-1916--ak--68/prot_1916__ak__68-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1916/prot-1916--ak--68.xml#L215,True
152,prot-1916--ak--68,3,i-4AKn99AoKLcZ3ghHq68zBx,"ning, varigenom",u,Q5568216,,https://betalab.kb.se/prot-1916--ak--68/prot_1916__ak__68-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1916/prot-1916--ak--68.xml#L219,True
153,prot-1916--ak--68,3,i-Ph4jJKLe6hvkyrEDcDzD4F,det nämnda förs,u,Q5568216,mid-sentence seg split,https://betalab.kb.se/prot-1916--ak--68/prot_1916__ak__68-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1916/prot-1916--ak--68.xml#L228,True
154,prot-1916--ak--68,3,i-GPZ7cX7795sJk6DztQFQo,1 Forsa i Hälsi,u,Q5568216,"mid-sentence split, ocr 1 instead of i",https://betalab.kb.se/prot-1916--ak--68/prot_1916__ak__68-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1916/prot-1916--ak--68.xml#L234,True
155,prot-1916--ak--68,3,i-K9EcZdPbZpY5ST37KF664K,genom inköp av ,u,Q5568216,mid-sentence seg,https://betalab.kb.se/prot-1916--ak--68/prot_1916__ak__68-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1916/prot-1916--ak--68.xml#L240,True
156,prot-1916--ak--68,3,i-SzRoyZhFz5Cb2du3UM9Wy3,boende befolkni,u,Q5568216,mid-sentence seg,https://betalab.kb.se/prot-1916--ak--68/prot_1916__ak__68-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1916/prot-1916--ak--68.xml#L245,True
157,prot-1916--ak--68,3,i-2DUVL4onbMW3RumdvCRTgm,Då lantbruksaka,u,Q5568216,,https://betalab.kb.se/prot-1916--ak--68/prot_1916__ak__68-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1916/prot-1916--ak--68.xml#L250,True
158,prot-1916--ak--68,3,i-6XgirzvNsZih1mH7KBc7wQ,Ett par år sena,u,Q5568216,,https://betalab.kb.se/prot-1916--ak--68/prot_1916__ak__68-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1916/prot-1916--ak--68.xml#L262,True
159,prot-1916--ak--68,3,i-V8q2EsKwGWUSeQmUejLsYH,Dessa nedslåend,u,Q5568216,,https://betalab.kb.se/prot-1916--ak--68/prot_1916__ak__68-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1916/prot-1916--ak--68.xml#L279,True
160,prot-1916--ak--68,3,i-HfHPen9HsWnT9fBrwXkPKH,Då nu den av kr,u,Q5568216,,https://betalab.kb.se/prot-1916--ak--68/prot_1916__ak__68-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1916/prot-1916--ak--68.xml#L295,True
161,prot-1916--ak--68,3,i-LapU5Z3VoRi8h8cuWEMABE,a) Gynnsamma na,u,Q5568216,,https://betalab.kb.se/prot-1916--ak--68/prot_1916__ak__68-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1916/prot-1916--ak--68.xml#L303,True
162,prot-1917--ak--26,30,i-8g6Qmwp9XRaX4EYLoGjrwv,Nr 26.,note,,margin,https://betalab.kb.se/prot-1917--ak--26/prot_1917__ak__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--26.xml#L2396,True
163,prot-1917--ak--26,30,i-VyA5xuin6nDvxx6jNfkSY7,Ång. sockerskat,note,,margin,https://betalab.kb.se/prot-1917--ak--26/prot_1917__ak__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--26.xml#L2400,True
164,prot-1917--ak--26,30,i-9UC8z1pyzK5HuWR8GiHFeu,(Forts.),note,,margin,https://betalab.kb.se/prot-1917--ak--26/prot_1917__ak__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--26.xml#L2405,True
165,prot-1917--ak--26,30,i-9eQruBUcFwzRifb6Uhbjr2,30 Torsdagen de,note,,margin,https://betalab.kb.se/prot-1917--ak--26/prot_1917__ak__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--26.xml#L2409,True
166,prot-1917--ak--26,30,i-DKw9EUsDj9g5ZeVBab4idn,"ha drabbats av,",u,Q5895936,"The name is correct in the name.csv doc, but there are many Jönssons and I can't find the QID for this person online.",https://betalab.kb.se/prot-1917--ak--26/prot_1917__ak__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--26.xml#L2413,True
