protocol_id,x,elem_id,text,segmentation,seg_type,speaker,comments,facs,github
prot-1883--fk--47,23,i-W2L3CjEyZst8QWNyxBwuYj,Efter härmed sl,,,,,https://betalab.kb.se/prot-1883--fk--47/prot_1883__fk__47-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1883/prot-1883--fk--47.xml#L2163
prot-1883--fk--47,23,i-HKm2QAooQvp5zKrDc228qU,Föredrogos å ny,,,,,https://betalab.kb.se/prot-1883--fk--47/prot_1883__fk__47-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1883/prot-1883--fk--47.xml#L2169
prot-1883--fk--47,23,i-Ck6DMwpXJ3uiFoxoe5gUQB,"N:o 45, angåend",,,,,https://betalab.kb.se/prot-1883--fk--47/prot_1883__fk__47-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1883/prot-1883--fk--47.xml#L2173
prot-1883--fk--47,23,i-TyzXQ2wyx3fA7zvsKPsn6T,"N:o 46, i anled",,,,,https://betalab.kb.se/prot-1883--fk--47/prot_1883__fk__47-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1883/prot-1883--fk--47.xml#L2178
prot-1883--fk--47,23,i-EU14WDi6pGSLnkem8yGvPa,Föredrogs å nyo,,,,,https://betalab.kb.se/prot-1883--fk--47/prot_1883__fk__47-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1883/prot-1883--fk--47.xml#L2182
prot-1884--fk--26,30,i-KpsEKTcrLxFryJsGjDXVLq,N:o 26:,,,,,https://betalab.kb.se/prot-1884--fk--26/prot_1884__fk__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1884/prot-1884--fk--26.xml#L2341
prot-1884--fk--26,30,i-QMUYwPbHe4wUy5w3bASiUU,Ang. grundskatt,,,,,https://betalab.kb.se/prot-1884--fk--26/prot_1884__fk__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1884/prot-1884--fk--26.xml#L2344
prot-1884--fk--26,30,i-GJEGpT4YLtQ17dBZ1s1ZvT,30 Lördagen den,,,,,https://betalab.kb.se/prot-1884--fk--26/prot_1884__fk__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1884/prot-1884--fk--26.xml#L2347
prot-1884--fk--26,30,i-MMnxrQ2PZAMeTZgQRjAbQ9,föremål. Inkoms,,,,,https://betalab.kb.se/prot-1884--fk--26/prot_1884__fk__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1884/prot-1884--fk--26.xml#L2351
prot-1884--fk--26,30,i-M8kAngfsUVz5RGHCDgjUEg,Slutligen ber j,,,,,https://betalab.kb.se/prot-1884--fk--26/prot_1884__fk__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1884/prot-1884--fk--26.xml#L2367
prot-1884--fk--26,30,i-83SdzF9jPj4BzCxjkwpoPA,Det är med verk,,,,,https://betalab.kb.se/prot-1884--fk--26/prot_1884__fk__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1884/prot-1884--fk--26.xml#L2381
prot-1884--fk--26,30,i-2pLqu5GuT9PaYbuqfhNpEk,Men ännu en ink,,,,,https://betalab.kb.se/prot-1884--fk--26/prot_1884__fk__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1884/prot-1884--fk--26.xml#L2399
prot-1884--fk--34,28,i-NShKZiK3mS3ZxKiSCYFMhg,N:o 34.,,,,,https://betalab.kb.se/prot-1884--fk--34/prot_1884__fk__34-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1884/prot-1884--fk--34.xml#L2293
prot-1884--fk--34,28,i-VwNqpgHK7xiFqHxwvHW4AP,Angående lagbes,,,,,https://betalab.kb.se/prot-1884--fk--34/prot_1884__fk__34-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1884/prot-1884--fk--34.xml#L2296
prot-1884--fk--34,28,i-7saLVY89nSJM62mzytpeKh,28 Onsdagen den,,,,,https://betalab.kb.se/prot-1884--fk--34/prot_1884__fk__34-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1884/prot-1884--fk--34.xml#L2299
prot-1884--fk--34,28,i-Dwx1cJgSw8ADkPBivQfgZQ,ej finna någon ,,,,,https://betalab.kb.se/prot-1884--fk--34/prot_1884__fk__34-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1884/prot-1884--fk--34.xml#L2303
prot-1884--fk--34,28,i-SYyFoYVoJyuLfZMAiexbJe,Till försvar fö,,,,,https://betalab.kb.se/prot-1884--fk--34/prot_1884__fk__34-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1884/prot-1884--fk--34.xml#L2325
prot-1884--fk--34,28,i-BQcXBxk4Vtwmsyjb3mwSWB,Lärarekollegiet,,,,,https://betalab.kb.se/prot-1884--fk--34/prot_1884__fk__34-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1884/prot-1884--fk--34.xml#L2337
prot-1884--fk--34,28,i-QbR5a9XfgCaGKBfG6Qg4Wq,Vidare uppställ,,,,,https://betalab.kb.se/prot-1884--fk--34/prot_1884__fk__34-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1884/prot-1884--fk--34.xml#L2355
prot-1885--ak--21,41,i-9yKjMhTzga6Nn9daraZVBF,Onsdagen den 11,,,,,https://betalab.kb.se/prot-1885--ak--21/prot_1885__ak__21-040.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--21.xml#L3266
prot-1885--ak--21,41,i-4oRyfzRMgr7DDZCSHiRwjQ,till följd hvar,,,,,https://betalab.kb.se/prot-1885--ak--21/prot_1885__ak__21-040.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--21.xml#L3269
prot-1885--ak--21,41,i-RWbc8SVHJD4xZyGAAr7s2p,För min del kan,,,,,https://betalab.kb.se/prot-1885--ak--21/prot_1885__ak__21-040.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--21.xml#L3274
prot-1885--ak--21,41,i-He3d3TN3ThFv89fwNSgH8c,Om det skulle v,,,,,https://betalab.kb.se/prot-1885--ak--21/prot_1885__ak__21-040.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--21.xml#L3299
prot-1885--ak--21,41,i-S7VYt3iaJZDu1BcSMYUDvc,Jag anhåller om,,,,,https://betalab.kb.se/prot-1885--ak--21/prot_1885__ak__21-040.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--21.xml#L3325
prot-1885--ak--21,41,i-HbaRQqMbtXtvJbUeyQVmUz,Med Herr Thomas,,,,,https://betalab.kb.se/prot-1885--ak--21/prot_1885__ak__21-040.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--21.xml#L3328
prot-1885--ak--21,41,i-VsLCxYjxNkotSUGmccELPw,Sedan öfverlägg,,,,,https://betalab.kb.se/prot-1885--ak--21/prot_1885__ak__21-040.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--21.xml#L3331
prot-1885--ak--21,41,i-MuQdK35bdXhWq2pDSwqJq7,N:o 21.,,,,,https://betalab.kb.se/prot-1885--ak--21/prot_1885__ak__21-040.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--21.xml#L3335
prot-1885--ak--21,41,i-4FHNayfmt4rEAbzfBUA68s,Om tillägg till,,,,,https://betalab.kb.se/prot-1885--ak--21/prot_1885__ak__21-040.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--21.xml#L3338
prot-1885--ak--39,2,i-EtGLf5pNwVdwe7X3Sq39cc,N:o 39. 2 Torsd,,,,,https://betalab.kb.se/prot-1885--ak--39/prot_1885__ak__39-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--39.xml#L141
prot-1885--ak--39,2,i-4orJB4zNXeXXAXYP64koaR,Ang. prests fle,,,,,https://betalab.kb.se/prot-1885--ak--39/prot_1885__ak__39-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--39.xml#L145
prot-1885--ak--39,2,i-LuwmSk9jnreE6R1YUyyzd4,Det hade för vi,,,,,https://betalab.kb.se/prot-1885--ak--39/prot_1885__ak__39-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--39.xml#L164
prot-1885--ak--39,2,i-EAcBXeCSxabWBNUGv4ACmN,Vidare anmärkes,,,,,https://betalab.kb.se/prot-1885--ak--39/prot_1885__ak__39-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--39.xml#L174
prot-1885--ak--39,2,i-6dv7KvfxK81mjWCBtNStBY,Utskottet säger,,,,,https://betalab.kb.se/prot-1885--ak--39/prot_1885__ak__39-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--39.xml#L190
prot-1885--ak--39,2,i-PLpV42dt98N3hSnRvua1C5,För det andra h,,,,,https://betalab.kb.se/prot-1885--ak--39/prot_1885__ak__39-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--39.xml#L208
prot-1885--ak--48,39,i-4c9b8BokcRNJ7s7xMubJbB,Onsdagen den 29,,,,,https://betalab.kb.se/prot-1885--ak--48/prot_1885__ak__48-038.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--48.xml#L3168
prot-1885--ak--48,39,i-XjWyAxq8u3xqaJjK9VN7RW,"holm, Fredenber",,,,,https://betalab.kb.se/prot-1885--ak--48/prot_1885__ak__48-038.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--48.xml#L3171
prot-1885--ak--48,39,i-QzjtJuGYmQXQdASDRVdPLH,Vidare anförde,,,,,https://betalab.kb.se/prot-1885--ak--48/prot_1885__ak__48-038.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--48.xml#L3176
prot-1885--ak--48,39,i-6epGJv19pb1ztK22kMY7r8,Herr Nils Peter,,,,,https://betalab.kb.se/prot-1885--ak--48/prot_1885__ak__48-038.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--48.xml#L3180
prot-1885--ak--48,39,i-YQ4ABW1xEhNX1XiCJX2r5b,Då jag reserver,,,,,https://betalab.kb.se/prot-1885--ak--48/prot_1885__ak__48-038.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--48.xml#L3184
prot-1885--ak--48,39,i-Tx7Uy2deT5NCK5T7CXpqXj,Herr Jonsson i ,,,,,https://betalab.kb.se/prot-1885--ak--48/prot_1885__ak__48-038.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--48.xml#L3219
prot-1885--ak--48,39,i-9PViJKYdmkWC8LzfMb9x2Q,Som herrarne fi,,,,,https://betalab.kb.se/prot-1885--ak--48/prot_1885__ak__48-038.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--48.xml#L3223
prot-1885--ak--48,39,i-65dyExMzKwZMMgJbqpBa4V,N:o 48.,,,,,https://betalab.kb.se/prot-1885--ak--48/prot_1885__ak__48-038.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--48.xml#L3237
prot-1885--ak--48,39,i-FJ5jfLg5QQQQ8ng6nqq4Np,Angående anslag,,,,,https://betalab.kb.se/prot-1885--ak--48/prot_1885__ak__48-038.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--48.xml#L3240
prot-1885--ak--48,39,i-MwLvPtFv5nfbXaq4VjCqHh,stationer och p,,,,,https://betalab.kb.se/prot-1885--ak--48/prot_1885__ak__48-038.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--ak--48.xml#L3243
prot-1885--fk--22,5,i-JgJuyYWjSFbnRTidrg9xu7,Måndagen den 23,,,,,https://betalab.kb.se/prot-1885--fk--22/prot_1885__fk__22-004.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--fk--22.xml#L335
prot-1885--fk--22,5,i-SGAqdUbYJCZZs6eLP2L1U9,och dels medgif,,,,,https://betalab.kb.se/prot-1885--fk--22/prot_1885__fk__22-004.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--fk--22.xml#L338
prot-1885--fk--22,5,i-Gw5ywj9rwRrSRm5rNMRzeh,Vid omröstninge,,,,,https://betalab.kb.se/prot-1885--fk--22/prot_1885__fk__22-004.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--fk--22.xml#L345
prot-1885--fk--22,5,i-QEKGrLbCzEqQi2SGoAzwGv,lunda: Ja—96;,,,,,https://betalab.kb.se/prot-1885--fk--22/prot_1885__fk__22-004.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--fk--22.xml#L349
prot-1885--fk--22,5,i-8n96ANnnX1DYcZWhxp4xK8,Nej—34.,,,,,https://betalab.kb.se/prot-1885--fk--22/prot_1885__fk__22-004.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--fk--22.xml#L352
prot-1885--fk--22,5,i-BvdkYvPfRoZGv15S1GzPsM,Sedan protokoll,,,,,https://betalab.kb.se/prot-1885--fk--22/prot_1885__fk__22-004.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--fk--22.xml#L355
prot-1885--fk--22,5,i-XaSUkDPXUFBQJu99MN6cgD,"Anstäldes, jeml",,,,,https://betalab.kb.se/prot-1885--fk--22/prot_1885__fk__22-004.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--fk--22.xml#L364
prot-1885--fk--22,5,i-7bM6Zd9EMhzQdkR68cxqch,"Den, som vill, ",,,,,https://betalab.kb.se/prot-1885--fk--22/prot_1885__fk__22-004.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--fk--22.xml#L369
prot-1885--fk--22,5,i-52mhpK5qfoJAF8vAPFGhNC,dels medgifver,,,,,https://betalab.kb.se/prot-1885--fk--22/prot_1885__fk__22-004.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--fk--22.xml#L372
prot-1885--fk--22,5,i-REtNvZM2GvSAJfsXAaWGm4,a) att arfvode ,,,,,https://betalab.kb.se/prot-1885--fk--22/prot_1885__fk__22-004.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--fk--22.xml#L375
prot-1885--fk--22,5,i-FgJzFvfzPQ6AGa4PD9g7jV,b) att den offi,,,,,https://betalab.kb.se/prot-1885--fk--22/prot_1885__fk__22-004.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--fk--22.xml#L383
prot-1885--fk--22,5,i-Xqrp3NRDdkxdCgp6SUipqK,ce) att arfvode,,,,,https://betalab.kb.se/prot-1885--fk--22/prot_1885__fk__22-004.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--fk--22.xml#L391
prot-1885--fk--22,5,i-XJm8Y2tV7tXB2kYc7LaxkZ,dels medgifver ,,,,,https://betalab.kb.se/prot-1885--fk--22/prot_1885__fk__22-004.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--fk--22.xml#L400
prot-1885--fk--22,5,i-2Xt5nSAmtxH78tsXuj98Mx,N:o 22.,,,,,https://betalab.kb.se/prot-1885--fk--22/prot_1885__fk__22-004.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1885/prot-1885--fk--22.xml#L406
prot-1886--ak--35,11,i-BUvmTLN9gQ2x66ndStcRfN,Onsdagen den 7 ,,,,,https://betalab.kb.se/prot-1886--ak--35/prot_1886__ak__35-010.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--35.xml#L831
prot-1886--ak--35,11,i-GWJH9nhaTJr8P2sCFm51AE,"banan, som berä",,,,,https://betalab.kb.se/prot-1886--ak--35/prot_1886__ak__35-010.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--35.xml#L835
prot-1886--ak--35,11,i-Kao2dNoRjQtoA3jHFwjuaG,Herr Rundbäck h,,,,,https://betalab.kb.se/prot-1886--ak--35/prot_1886__ak__35-010.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--35.xml#L854
prot-1886--ak--35,11,i-7aAkGwMZ4kZiuGGUqmzn4N,Talaren yttrade,,,,,https://betalab.kb.se/prot-1886--ak--35/prot_1886__ak__35-010.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--35.xml#L885
prot-1886--ak--35,11,i-GUc16hrzndcas5dvrDBHWw,"N:o 35,",,,,,https://betalab.kb.se/prot-1886--ak--35/prot_1886__ak__35-010.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--35.xml#L896
prot-1886--ak--35,11,i-4jmGMTwQXwLuxFWuHzWXov,Angående anslag,,,,,https://betalab.kb.se/prot-1886--ak--35/prot_1886__ak__35-010.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--35.xml#L899
prot-1886--ak--46,4,i-7E1wju6JvqvnYYbRV9jGMc,N:o 46.,,,,,https://betalab.kb.se/prot-1886--ak--46/prot_1886__ak__46-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--46.xml#L300
prot-1886--ak--46,4,i-AMCYrJEaar6nwoVB5TM6cS,Angående anslag,,,,,https://betalab.kb.se/prot-1886--ak--46/prot_1886__ak__46-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--46.xml#L303
prot-1886--ak--46,4,i-5g1EDXm6oisQ3GQMfsLpWJ,4 Onsdagen den ,,,,,https://betalab.kb.se/prot-1886--ak--46/prot_1886__ak__46-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--46.xml#L306
prot-1886--ak--46,4,i-ZDLWiNFoFvx2WbsZR1pw3,aflagda och ing,,,,,https://betalab.kb.se/prot-1886--ak--46/prot_1886__ak__46-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--46.xml#L310
prot-1886--ak--46,4,i-87Fc2LRnjLLVADeDuuLVRM,tminstone hvad ,,,,,https://betalab.kb.se/prot-1886--ak--46/prot_1886__ak__46-003.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--46.xml#L330
prot-1886--ak--49,21,i-hr7K7p6fRGHKXNsHYv6Zg,Fredagen den 30,,,,,https://betalab.kb.se/prot-1886--ak--49/prot_1886__ak__49-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--49.xml#L1805
prot-1886--ak--49,21,i-EwLPudfu2Vyaym9edENSch,manen lika myck,,,,,https://betalab.kb.se/prot-1886--ak--49/prot_1886__ak__49-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--49.xml#L1809
prot-1886--ak--49,21,i-QKfbQfi19LJG5FtG4kLE94,Herr Danielson ,,,,,https://betalab.kb.se/prot-1886--ak--49/prot_1886__ak__49-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--49.xml#L1830
prot-1886--ak--49,21,i-FbxPrPvKX9GBA4weMetVpC,"Herr Talman, ja",,,,,https://betalab.kb.se/prot-1886--ak--49/prot_1886__ak__49-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--49.xml#L1844
prot-1886--ak--49,21,i-2NA8GsnhLT3KtgpFApUNju,Herr Åkesson:,,,,,https://betalab.kb.se/prot-1886--ak--49/prot_1886__ak__49-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--49.xml#L1847
prot-1886--ak--49,21,i-BG8tBSzorS4TJyVK8ZQwZz,Då det är en bå,,,,,https://betalab.kb.se/prot-1886--ak--49/prot_1886__ak__49-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--49.xml#L1851
prot-1886--ak--49,21,i-SEbNh3tzhvjPTqziAwCZBn,"Den summa, som ",,,,,https://betalab.kb.se/prot-1886--ak--49/prot_1886__ak__49-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--49.xml#L1862
prot-1886--ak--49,21,i-MXYjWfEVpeD4h1Pks9AKX,Ehuru Första Ka,,,,,https://betalab.kb.se/prot-1886--ak--49/prot_1886__ak__49-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--49.xml#L1870
prot-1886--ak--49,21,i-5wQHSufk3yp8wg8AvRp7Eg,Herr Petersson ,,,,,https://betalab.kb.se/prot-1886--ak--49/prot_1886__ak__49-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--49.xml#L1878
prot-1886--ak--49,21,i-WbUB98CqumYQqaq2tb5CVF,N:o 49.,,,,,https://betalab.kb.se/prot-1886--ak--49/prot_1886__ak__49-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--49.xml#L1881
prot-1886--ak--49,21,i-WsNPxmAVp6PCVbPtNcLnBM,Angående nedsät,,,,,https://betalab.kb.se/prot-1886--ak--49/prot_1886__ak__49-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--ak--49.xml#L1884
prot-1886--fk--21,19,i-Rk9EiUipiHA26pEfCeDKZW,Lördagen den 27,,,,,https://betalab.kb.se/prot-1886--fk--21/prot_1886__fk__21-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--fk--21.xml#L1434
prot-1886--fk--21,19,i-63nMHReQR8nMPVLCEA5Ww3,in midt i den f,,,,,https://betalab.kb.se/prot-1886--fk--21/prot_1886__fk__21-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--fk--21.xml#L1437
prot-1886--fk--21,19,i-QAeh3zcnE8bjmoBMJYnvns,italienska och ,,,,,https://betalab.kb.se/prot-1886--fk--21/prot_1886__fk__21-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--fk--21.xml#L1445
prot-1886--fk--21,19,i-AJTAwUAFSv4SKsxDxaF5jQ,hastighet. Såle,,,,,https://betalab.kb.se/prot-1886--fk--21/prot_1886__fk__21-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--fk--21.xml#L1451
prot-1886--fk--21,19,i-Q2Swst1Yuh91rHPP4o4G1B,hålla sig på ma,,,,,https://betalab.kb.se/prot-1886--fk--21/prot_1886__fk__21-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--fk--21.xml#L1456
prot-1886--fk--21,19,i-KBpmLTcLFrTb22UVuz7J7o,mador. Vårt för,,,,,https://betalab.kb.se/prot-1886--fk--21/prot_1886__fk__21-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--fk--21.xml#L1462
prot-1886--fk--21,19,i-DxrxtRGjLWAzchdfdayxEY,böra begagna os,,,,,https://betalab.kb.se/prot-1886--fk--21/prot_1886__fk__21-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--fk--21.xml#L1468
prot-1886--fk--21,19,i-EdWR51KuBS1tDe75oDMQvy,och skärgårdar ,,,,,https://betalab.kb.se/prot-1886--fk--21/prot_1886__fk__21-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--fk--21.xml#L1473
prot-1886--fk--21,19,i-MgtB64UktJWVW9YuYnopkg,Det har nämnts ,,,,,https://betalab.kb.se/prot-1886--fk--21/prot_1886__fk__21-018.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1880s/corpus/protocols/1886/prot-1886--fk--21.xml#L1478
