id,type,x,y,w,h,content,seg,intro,note
https://betalab.kb.se/prot-1939-urtima-fk--22#1-13-cblock_6-block_8,Text,118,1815,1509,377,"Om man hade föreslagit, att krigsriskersättningen till sjöfolket skulle insättas\n å sparbank för att stå till vederbörande arbetares förfogande, då han\nkommer hem till svensk hamn, kunde man ju ha diskuterat saken. Det kan\nanföras vissa skäl för en sådan åtgärd. Men då man därtill har föreslagit, att\nupp till 50 & av tillägget skall kunna spärras i ända till två år, varunder vederbörande\n sjöman sålunda inte får lov att lyfta sin under livsfara intjänade,\nicke alltför dryga avlöning — då man föreslår detta, begår man, som jag\nförut sade, en synnerligen hård orättvisa emot denna 1 synnerhet för närvarande\n så ytterst viktiga arbetarkår.\n""
",1,0,0
https://betalab.kb.se/prot-1939-urtima-fk--22#1-13-cblock_6-block_9,Text,118,2194,1508,292,"Jag anser inte, att det finns något skäl för talet om sociala olägenheter av\natt sjöfolket får ut sin intjänade lön. Utskottet anför utan närmare motivering,\natt för att undvika de sociala olägenheter, som skulle uppstå, om man utbetalade\nlönen till sjömännen, måste det och det göras. Föredragande statsrådet är\nockså själv här närvarande i kammaren. Han har utan närmare motivering\nanfört precis detsamma. Kanske föredragande statsrådet eller någon från utskottet\n skulle vilja vara vänlig att närmare precisera de sociala olägenheter,\n""
",1,0,0
https://betalab.kb.se/prot-1940--ak--33#1-45-cblock_0-block_0,Text,629,145,983,33,"Onsdagen den 22 maj 1940. Nr 33. 45\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--33#1-45-cblock_1-block_1,Text,101,232,1460,79,"Tillsättande av en kommission för det norrländska näringslivets Be\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--33#1-45-cblock_1-block_2,Text,101,274,1509,126,"Forts.\nundertecknat denna motion, icke såsom norrlänning utan därför att jag har\nden uppfattningen, att Norrland betyder så mycket.\n""
",1,0,0
https://betalab.kb.se/prot-1940--ak--33#1-45-cblock_1-block_3,Text,101,398,1511,342,"Jag vill, herr talman, ge uttryck åt den förhoppningen, att det ingalunda\nskall bli fråga om en utredning på en fem, sex år, utan att vad man här söker\nrätta till skall ske med raskare grepp, så att vi å vår sida, det må vara goda\neller dåliga år, i alla fall göra vad vi kunna för att förbättra förhållandena där\nuppe. Jag kan för min del inte se någon intressemotsättning härvidlag mellan\nden norra delen av landet och den södra. Vi äro alla i en båt och vi böra\nalla medverka till att göra för Norrland vad vi kunna. Och därför, herr talman,\n ber jag få yrka bifall till utskottets hemställan.\n""
",1,0,0
https://betalab.kb.se/prot-1940--ak--33#1-45-cblock_2-block_4,Text,102,765,1512,424,"Herr Sandberg: Herr talman! Jag ber att få uttala ett tack för de förstående\n ord herr Lithander nyss yttrade. Jag vill också alldeles bestämt\nsäga till herr Andersson i Södergård, att då vi på Norrlandshåll gjort våra reflexioner,\n av vilka jag nyss anförde en del, med anledning av utskottets utlåtande,\n innebära dessa ingalunda någon som helst otacksamhet för vad som\nhittills gjorts eller för den goda vilja, som jag ansåg vara uppenbarad även i\nutskottets nu framlagda utlåtande — tvärtom. Men det må vara naturligt,\natt man uttalar vissa tankar och meningar inför ett så viktigt steg som det\nhär gäller att taga, då man sätter i gång en mycket stor utredning, syftande\ntill förbättring av förhållandena i en stor och betydelsefull landsdel.\n""
",1,1,0
https://betalab.kb.se/prot-1940--ak--33#1-45-cblock_2-block_5,Text,102,1190,1515,763,"Jag har för min del huvudsakligen endast givit uttryck åt farhågan, att en\nutredning som den föreslagna skulle kunna bidraga till att en sådan utveckling,\nsom vi vilja främja, kunde försenas eller förhindras på vissa punkter. Det\nfinns redan nu flera sådana områden, där all den verksamhet skulle kunna\nigångsättas som är statsfinansiellt möjlig. Herr Andersson i Södergård frågar:\n Då ni nu ha sådan jord i Norrland, att det kan växa bra på den, varför\nodla ni den då inte? Jo, herr Andersson, det är just vad vi göra. Ifråga\nom nyodling torde de norrländska länen t. o. m. intaga platsen nummer ett.\nDet kan emellertid vara begripligt om fattiga människor, som även måste\nskaffa sitt uppehälle genom förtjänstarbete i skogar, genom vägarbete och på\nannat sätt, inte anse sig kunna utföra denna nyodling utan statens kraftiga\nstöd. Jag och många med mig ha under årens lopp med all makt försökt\nframhålla, att det är nödvändigt att staten ställer så pass stora medel till\nförfogande för detta viktiga nyodlingsarbetes stödjande, att inte ansökningarna\n hos hushållningssällskapen från dem som vänta att få denna hjälp under\nflera år hopa sig meterhögt. Så ligger denna sak till, och något annat än\ndetta är det inte fråga om. Det är dessa nu senast antydda förhållanden som\nligga bakom mitt yttrande, att det är viktigt att vi få tillräckliga medel.\n""
",1,0,0
https://betalab.kb.se/prot-1940--ak--33#1-45-cblock_2-block_6,Text,108,1953,1510,168,"Till utskottets ärade ordförande, herr Johansson i Björnlunda, vill jag i\ndetta sammanhang säga, att just då jag talade om hur viktigt det är att vi\nverkligen få dessa medel, så gjorde jag den reservationen, att vi ju f. n.\nsjälvfallet måste ta hänsyn till det statsfinansiella läget.\n""
",1,0,0
https://betalab.kb.se/prot-1940--ak--33#1-45-cblock_2-block_7,Text,108,2122,1511,292,"Herr Andersson i Södergård var även inne på frågan om bebyggelsen på\nden jord, som genom jordförmedlingsverksamheten i Västerbotten inköpts av\negnahemsnämnden. Jag tror att han där alldeles missuppfattat den sak han\ntalade om. Det är nämligen självklart att lägenheterna skola bebyggas både\nmed boningshus och uthus. Vad det här gällt är, huruvida egnahemsnämnden\nskulle bygga allt eller bara en del, i vilket sistnämnda fall den som sedermera\növertar jordbruket skulle bygga resten. Värre är det inte med den saken.\n""
",1,0,0
https://betalab.kb.se/prot-1940--ak--33#1-45-cblock_3-block_8,Text,113,2442,1505,82,"Herr Lövgren: Herr talman! En lång erfarenhet av hur svårt det är att\nnå ett positivt resultat genom statliga utredningar har så småningom lett dithän,\n""
",1,1,0
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_0-block_0,Text,263,155,31,27,"10\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_1-block_1,Text,462,148,90,30,"Nr 7.\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_10-block_18,Text,1127,285,23,413,"ARATROR IM KR ÄR\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_15-block_23,Text,308,742,1067,41,"Kammarens ledamöter åtskildes härefter kl. 11.40 f. m.\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_16-block_24,Text,1478,245,296,624,"1 febr.,\n> 3 >\n> 2 >\n> 1 >\n> 535 2\n> 2 >\n> 9 ä\n> 1 >»\n> 5 >\n> 1 >» och\n> ÖL\nIn fidem\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_17-block_25,Text,1439,895,284,34,"Gunnar Britth.\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_18-block_26,Text,435,2440,1146,41,"Stockholm 1940. Kungl. Boktryckeriet P. A. Norstedt & Söner.\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_19-block_27,Text,959,2496,99,20,"400528\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_2-block_2,Text,262,236,499,35,"herr Johansson i Norrfors\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_5-block_10,Text,356,531,186,44,"Cusenberg\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_5-block_11,Text,354,574,165,34,"Svensson\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_5-block_12,Text,351,617,206,34,"Danielsson\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_5-block_13,Text,356,659,138,33,"Gardell\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_5-block_5,Text,356,279,362,34,"Ohlsson i Kastlösa\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_5-block_6,Text,354,322,110,32,"Lovén\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_5-block_7,Text,353,364,198,74,"Malmqvist\nkerström\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_5-block_8,Text,351,443,379,40,"Johansson i Öckerö\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_5-block_9,Text,353,490,176,33,"Lundbom\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_6-block_14,Text,768,154,506,30,"Onsdagen den 31 januari 1940.\n""
",0,0,1
https://betalab.kb.se/prot-1940--ak--7#1-10-cblock_7-block_15,Text,976,239,547,44,"under 3 dagar fr. o. m. den\n""
",0,0,1
https://betalab.kb.se/prot-1940-urtima-ak--18#1-9-cblock_0-block_0,Text,635,149,1014,32,"Onsdagen den 4 december 1940. Nr 18. 9\n""
",0,0,1
https://betalab.kb.se/prot-1940-urtima-ak--18#1-9-cblock_1-block_1,Text,141,233,1504,250,"Svar på interpellation. (Forts.)\npenbarligen utrymme för en konsumtionsökning. En mindre reserv har man\ndäri, att man överenskommit med stärkelsefabrikerna och brännerierna att\nförst i sista hand använda sådan potatis för industriella ändamål, som också\nlämpligen kan användas som matpotatis, och då först efter särskilda medgivanden\n från livsmedelskommissionen.\n""
",1,0,1
https://betalab.kb.se/prot-1940-urtima-ak--18#1-9-cblock_1-block_10,Text,143,2269,1503,251,"Även våra viktigaste vallväxter och rotfrukter fröodlas numera i sådan omfattning\n inom landet, att behovet kan tillgodoses. Visserligen har årets fröskörd\n av flera växtslag på grund av torkan blivit något lägre än normalt, men\ni gengäld finnas betydande lager av frö från föregående år. Tillgången på\nutsäde utav flertalet mera betydelsefulla vallväxter och rotfrukter är därför\ngod. Viss mindre brist föreligger beträffande tidig rödklöver ävensom i fråga\n""
",1,0,0
https://betalab.kb.se/prot-1940-urtima-ak--18#1-9-cblock_1-block_2,Text,141,491,1505,337,"Sockerbetsskörden är en annan ljuspunkt. Några exakta uppgifter om\nskördens storlek ha vi inte ännu, men det beräknas, att skörden i år blir i råsocker\n räknat omkring 300,000 ton. I fjol var den 307,000 ton, året förut\nvar den 292,000 ton, 1937—38 var den mycket hög: 345,000 ton, men arealen\nvar då 55,000 hektar mot 50,000 hektar de två andra jämförelseåren. Att vi\ni år kunna hoppas på att komma upp till en så hög siffra sammanhänger med\natt arealen även i år är utökad med 10 2 i jämförelse med 1938—39 och 1939\n40 eller från 50,000 hektar till nära 55,000 hektar.\n""
",1,0,0
https://betalab.kb.se/prot-1940-urtima-ak--18#1-9-cblock_1-block_3,Text,142,831,1505,124,"Beträffande tillgången och tilldelningen av konstgödsel och utsäde ha redan\n på olika sätt uppgifter lämnats allmänheten. Såsom en sammanfattning\nmå här anföras följande.\n""
",1,0,0
https://betalab.kb.se/prot-1940-urtima-ak--18#1-9-cblock_1-block_4,Text,141,959,1505,336,"Råvaran till superfosfattillverkningen — råfosfat — importeras till största\ndelen från transoceana länder, varför importen därav på grund av rådande\navspärrning är mycket försvårad. Då råfosfat under normala förhållanden\nimporteras från Ryssland, torde möjligheter finnas att även i nuvarande situation\n importera vissa kvantiteter härav. Dessutom erhållas från de svenska\nmalm fälten redan vissa myckenheter apatit, som även kan användas för framställning\n av superfosfat, och undersökningar pågå angående nyttiggörande\nav andra svenska apatitfyndigheter.\n""
",1,0,0
https://betalab.kb.se/prot-1940-urtima-ak--18#1-9-cblock_1-block_5,Text,141,1299,1505,377,"Vid avspärrningens inträdande funnos inom landet betydande lager av råfosfat\n såväl hos superfosfatfabrikerna som i statliga reservförråd. Tillgången\n på detta gödselmedel är därför fortfarande relativt god. För att dock vid\nen längre tids avspärrning undvika brist på fosforhaltiga gödselmedel har\navtal träffats med konstgödselhandeln om viss ransonering av superfosfat.\nSålunda utgjorde tilldelningen till vårbruket 1940 80 procent av vederbörande\n jordbrukares inköp av nämnda gödselmedel under våren 1939. För gödselåret\n 1940/41 utgör tilldelningen 75 procent av förbrukningen under närmast\nföregående gödselår.\n""
",1,0,0
https://betalab.kb.se/prot-1940-urtima-ak--18#1-9-cblock_1-block_6,Text,187,1679,1331,39,"Jämte superfosfat finnas mycket begränsade kvantiteter thomasfosfat.\n""
",1,0,0
https://betalab.kb.se/prot-1940-urtima-ak--18#1-9-cblock_1-block_7,Text,143,1722,1501,81,"Av kalihaltiga konstgödselmedel ha kvantiteter motsvarande ett normalt årsbehov\n inköpts och skeppningarna pågå för närvarande.\n""
",1,0,0
https://betalab.kb.se/prot-1940-urtima-ak--18#1-9-cblock_1-block_8,Text,143,1806,1502,125,"Av kvävehaltiga gödselmedel ha likaledes inköpts så stora kvantiteter av\nkalksalpeter, kalkkväve och svavelsyrad ammoniak från Norge och Tyskland,\n att tillgången därpå torde bliva tillräcklig för vårt behov.\n""
",1,0,0
https://betalab.kb.se/prot-1940-urtima-ak--18#1-9-cblock_1-block_9,Text,142,1933,1503,334,"I fråga om utsäde till spannmåls- och potatisodlingarna tillgodoses behovet\n därav under normala förhållanden helt genom inhemsk produktion. Någon\nrisk för brist på dessa utsäden föreligger alltså icke. Åtgärder ha redan vidtagits\n för att kunna tillhandahålla utsäde såväl av brödsäd som av fodersäd\nåt av torkan särskilt drabbade områden. Delvis ha dessa åtgärder redan offentliggjorts,\n delvis kommer detta att ske i samband med publicering av fördelningsplanen\n av de fodersädskvantiteter, som efter beslaget äro avsedda att\nbringas i det allmännas hand.\n""
",1,0,0
https://betalab.kb.se/prot-1940-urtima-ak--2#1-61-cblock_0-block_0,Text,591,157,1039,35,"Tisdagen den 6 augusti 1940 e. m. Nr 2. 61\n""
",0,0,1
https://betalab.kb.se/prot-1940-urtima-ak--2#1-61-cblock_1-block_1,Text,125,241,1501,128,"Vid remiss av bordlagda propositioner. (Forts.)\nständighet och respekt och genklang för de tankar, som äro naturliga\nför oss.\n""
",1,0,1
https://betalab.kb.se/prot-1940-urtima-ak--2#1-61-cblock_1-block_2,Text,125,369,1508,551,"Vår självständighet, uttryckt också i vår beredskap, som herr Hagberg i\nLuleå smakfullt hånade, beror på vår egen förmåga att lösa de problem, som\nvi nu ha framför oss, de problem, som ha skapats genom avspärrningen, den\navskurna importen och de avskurna exportmöjligheterna. Det behövs icke\nnågon deklaration i fråga om den socialdemokratiska andrakammargruppens\nvillighet att deltaga i ett försök att finna lösningar, som äro samlande. Vi\näro väl medvetna om att offer måste bäras av alla, men om man i det sammanhanget\n talar om en samlande lösning, måste det också betyda, att de\ntyngsta bördorna skola läggas på dem, som ha kraft att bära dem. Åt den\ntankegången har finansministern redan givit uttryck, när han som den första\nav de propositioner, som avse att åstadkomma inkomster och som ha lagts\nfram på denna urtima riksdags bord, har företett förslaget till krigskonjunkturskatt.\n\n""
",1,0,0
https://betalab.kb.se/prot-1940-urtima-ak--2#1-61-cblock_1-block_3,Text,130,922,1508,724,"Jag tror, att den svenska riksdagen, när den går att behandla dessa problem,\n och jag tror man kan säga detsamma om regeringen, den må aldrig så\nfullständigt uttrycka hela vårt lands samlade organiserade politiska opinion,\nskulle stå sig slätt, om den icke i denna tid hade de stora organisationerna\natt lita till. Eftersom ändå en sådan företeelse som den fackliga rörelsen under\n årens lopp också i denna kammare har varit mycket omdebatterad och\nofta nog framkallat ganska negativa omdömen, kan man ha anledning ställa\nden frågan: Var tro damerna och herrarna att vi befunne oss i dag, om vi\nicke under den väldiga påfrestning, som vår demokrati nu undergår, hade\ndessa organisationer, som ha lärt sina medlemmar disciplin och lojalitet och\nansvarskänsla? Det är klart, att om man nämner de fackliga rörelserna på\narbetslivets område, bör man också nämna organisationerna på Jordbruksområdet.\n Man får kanske därvidlag likväl göra det tillägget, att eftersom\ndessa organisationer äro betydligt yngre, ha de icke uppnått den stadga, som\ngör, att de ha kommit ifrån en del taktiska metoder, bland annat att framföra\n mycket höga bud, som fackföreningsrörelsen för sin del har lagt bakom\n sig.\n""
",1,0,0
https://betalab.kb.se/prot-1940-urtima-ak--2#1-61-cblock_1-block_4,Text,134,1643,1510,886,"I den ansats till diskussion — jag tror icke man kan säga mera — som\nhar framkommit om vår orientering, föres understundom också rätt mycket\ndunkelt tal om att våra partier skola ersättas med något annat. Varje försök\n att komma det alternativ inpå livet, som man vill uppställa i stället, brukar\n emellertid misslyckas ganska hastigt. Det står nog för alla klart, att\nde svenska partierna liksom allting annat undan för undan undergå förändringar.\n De svenska partierna ha ju vuxit fram ur ett samhälle med den konstruktion,\n som slutet av 1800-talet uppvisade med ganska stora klasskillnader.\n Det var en mycket starkt markerad överklass och en lika starkt\nmarkerad underklass eller arbetarklass, och det fanns däremellan mindre\nklart framträdande mellanskikt. Vi fingo det stora högerpartiet, som\ntämligen väl avspeglade intressena hos de besuttna kretsarna i landet.\nDär kommo fram liberala riktningar, som i åtskilliga avseenden avskilde\n sig från högern. Sedermera fick också arbetarklassen sitt organiserade\n uttryck i socialdemokratien. Det skedde ganska tidigt åtskilliga\n förändringar, som återspeglade ändringarna inom folket. En av dessa\nförändringar var skilsmässan mellan den egentliga högern och bondeförbundet,\n som jag tror man något schematiskt kan förklara som en följd av den\nstarka industrialiseringen, som vidgade motsättningarna mellan land och stad\noch som kom dessa nya grupperingar efter uppsplittringen att te sig naturliga.\nOm man nu skulle göra ett försök till en kartläggning av det svenska folket\n""
",1,0,0
https://betalab.kb.se/prot-1940-urtima-fk--2#1-36-cblock_0-block_0,Text,265,163,1044,36,"36 Nr 2. Tisdagen den 6 augusti 1940 f. m.\n""
",0,0,1
https://betalab.kb.se/prot-1940-urtima-fk--2#1-36-cblock_1-block_1,Text,259,246,1520,1851,"6 proposition ang. tilläggsstat till riksstaten för budgetåret 1940/41.\norts.)\nlandstormen. Att döma av de relationer, som jag har fått under dessa korta\nveckor, är det inte ett dugg bättre ställt i landstormen nu, än det var 1914,\ndå jag själv låg ute. Landstormsbefälet består ju av alla möjliga slags människor\n ur det praktiska livet, handlande, skollärare, symaskinsagenter etc.\nDet spelar ju ingen roll vad de ha för privat gärning, men det betydelsefulla\när, om de kunna fylla sin uppgift som befäl. Det har visat sig både 1914\noch nu, att där brister det ofantligt. Jag vet en förläggning — Jag skall\ninte tillåta mig att nämna namnet vare sig på den eller de personer, som här\nspela en viss roll — där man var mycket missbelåten med en viss befälsperson,\n liksom man som sagt är på många håll. Det är enligt min uppfattning\nalldeles felaktigt att tro, att man blir fullblodsbefäl efter att ha genomgått\ndessa nittiotimmarskurser eller hur långa de äro. Då jag låg inne 1914,\nhade vi en stor jordbrukare som högste chef, och det sades, att han inte ens\nhade gjort sin värnplikt. Han kunde ha varit bra för det, om han bara hade\nfått den undervisning som behövdes och haft vid sin sida underbefäl, som\nhade gått igenom sina kurser. Men det brast i detta avseende, och situationen\n räddades endast därav, att det fanns några f. d. stamanställda, som hade\nlegat vid sina regementen en fem, sex år och som vederbörande kunde fråga\ntill råds. Så lyckligt var det inte i det nu aktuella fallet, som jag skulle berätta\n om. Man gjorde en direkt hemställan till den person det gällde att ta\navsked, men han vägrade. Då tog förläggningen sig före att skriva till\nhögsta ort och begära en ändring, så att personen i fråga bleve avkopplad\noch ersatt med en man ur ledet, som hade varit furir vid ett regemente. Det\ntog bara två dar att rätta till saken. Jag nämner fallet som ett exempel för\natt visa, att de uppgifter man får från vissa håll inte alltid äro osanna.\nSlutligen en tredje liten erinran. Det råder lika stor brist på lysoljor som\npå brännoljor eller kanske ännu större. Följden blir, att stora delar av framförallt\n landsbygdens befolkning placeras i samma situation som under förra\nvärldskriget, d. v. s. de bli tvungna att sätta sin lit till karbidlampor och\nparaffinljus. Jag var i samma situation då; nu har jag elektriskt ljus,\noch det är jag glad över. Det finns många gårdar som ligga så till, att\nelektriskt ljus kan inledas, men också stora områden, som sakna varje möjlighet\n att under nuvarande förhållanden få elektriskt ljus. Jag skulle därför\nvid detta tillfälle vilja ifrågasätta, om inte statsmakterna kunde vidta åtgärder,\n helst vid denna urtima riksdag, så att elektriska ledningar utdroges\ntill områden, där sådana saknas. Det skulle betyda inte bara att en mängd\nmänniskor sluppe besväret med karbid och paraffin och i stället finge\nelektriskt ljus, utan även att många arbetslösa finge sysselsättning i ett\nsådant företag, vilket vore av betydelse i en tid av väntad större arbetslöshet.\nVid sådana arbeten finnes ju rum för både yrkesarbetare och grovarbetare.\nJa, herr talman, det är endast dessa erinringar som jag vid detta tillfälle\nhar velat framföra.\n""
",1,0,1
https://betalab.kb.se/prot-1940-urtima-fk--2#1-36-cblock_2-block_2,Text,261,2149,1504,253,"Herr Ekströmer: Herr talman! Vid genomgående av den allmänna avdelningen\n 1 förevarande proposition kan man ej undgå att lägga märke till,\nmed vilken lätt hand herr finansministern halkar förbi den kanske allra viktigaste\n faktorn i dagens ekonomiska oro här i landet, nämligen de rörliga\nlönerna. Man konstaterar blott med tillfredsställelse påpekandet, att i längden\n ingen vinner på detta slag av lönesättning.\n""
",1,1,0
https://betalab.kb.se/prot-1940-urtima-fk--2#1-36-cblock_2-block_3,Text,261,2402,1501,132,"Finansministern skjuter i stället fram jordbrukarnas önskemål om förbättrade\n produktpriser såsom en troligen än mera betydelsefull faktor. Men anledningen\n till dessa jordbrukets önskemål är ju till stor del just den genom\n""
",1,0,0
https://betalab.kb.se/prot-1941--ak--31#1-36-cblock_0-block_0,Text,255,172,1031,34,"36 Nr 31. Onsdagen den 21 maj 1941 f. m.\n""
",0,0,1
https://betalab.kb.se/prot-1941--ak--31#1-36-cblock_1-block_1,Text,258,258,1508,546,"Granskning av statsrådsprotokollen. (Forts.)\nkrisorganens styrelseledamöter och vissa befattningshavare inom dessa krisorgan.\n Vi ha ju gjort detta på ett mycket blygsamt sätt genom en omförmälan.\n Detta har icke berott på, att vi icke skulle ansett detta spörsmål vara\nav mycket stor vikt utan på att vi hoppats, att vi skulle få flera av utskottets\nmedlemmar med oss, om vi begränsade oss till att föreslå en omförmälan. Till\ngrund för vårt yrkande ligger en inom utskottet utarbetad promemoria angående\n krisorganens administration och arvodessättningen för olika styrelseledamöter\n och befattningshavare. Det är ett mycket digert aktstycke. Det kan ju\nförefalla, som om det skulle varit mycket lämpligt, om promemorian bilagts\nutskottets utlåtande. Reservanterna ha emellertid ansett, att det varken skulle\nvarit tacknämligt eller angenämt, om detta dokument i större utsträckning\nglorts tillgängligt för den stora allmänheten.\n""
",1,0,1
https://betalab.kb.se/prot-1941--ak--31#1-36-cblock_1-block_2,Text,261,805,1510,1219,"Jag erkänner gärna, att det är mycket vanskligt att giva sig in på ett bedömande\n av skäligheten utav ifrågavarande arvoden. Det är självklart, att regeringen\n försökt att, särskilt för arbetet i de stora kommissionerna, till exempel\n industrikommissionen, arbetsmarknadskommissionen och livsmedelskommissionen,\n förvärva de skickligaste inom industrien och landets övriga näringar.\nDe personer, som kunna komma i fråga, industriledare och andra, kunna med\nhänsyn till att de i sin privata verksamhet åtnjuta höga inkomster med rätta\nuppställa krav på höga arvoden. En av cheferna för ifrågavarande kommissioner\n har som ersättning för förlorade inkomster tillerkänts ett belopp av\n30,000 kronor om året utöver det arvode av 500 kronor i månaden, som han\nåtnjuter såsom ledamot av kommissionen. Han har sålunda en årsinkomst på\n36,000 kronor. För många av oss förefaller detta vara en sagolikt stor inkomst.\n Någon anledning till anmärkning föreligger dock givetvis icke i detta\nfall, om det förhåller sig så, att denne man är absolut nödvändig på den post,\nhan bekläder. Det är sålunda icke mot sådana arvodessättningar, som vi reservanter\n opponerat oss. I en av kommissionerna åtnjuter ordföranden ett arvode\n av 1,500 kronor i månaden. Såvitt känt är, innehade han icke, då han\nutsågs till kommissionens ordförande, avlönat arbete på annat håll. En styrelseledamot\n i en av kommissionerna åtnjuter ett arvode av 1,000 kronor i\nmånaden. Det är sådana alltför generösa arvodessättningar, som reservanterna\nvelat fästa uppmärksamheten vid. Därvid ha vi icke bortsett ifrån de svårigheter,\n som regeringen har att brottas med, särskilt när det gäller att för\nde stora kommissionerna anskaffa dugligt och kvalificerat folk för handläggning\n av ifrågavarande för samhället synnerligen betydelsefulla uppgifter.\nEftersom jag är inne på detta område, vill jag nämna ännu ett exempel. En\nperson, som hade sysselsättning i landsorten, insattes i en kristidsstyrelse i\nStockholm och erhöll samtidigt en löneökning av mellan 5,000 och 6,000 kronor.\n Det är icke vem som helst, som i dessa dagar råkar ut för den nåden\natt få ett så kraftigt tillskott till sina inkomster.\n""
",1,0,0
https://betalab.kb.se/prot-1941--ak--31#1-36-cblock_1-block_3,Text,263,2027,1506,505,"Det är också ett annat spörsmål, som vi ha uppmärksammat. Jag syftar\npå det kända förhållandet, att inom statens verk och främst inom tullverket\npå många håll uppstått ett mycket stort överskott på personal. Statsrevisorerna\n ha uppmärksammat saken och föreslagit, att man från sådana statens\nverk, där det uppstått överskott på personal, skulle överflytta befattningshavare\n till kristidskommissioner och till sådana verk, som fått sin arbetsbörda\nökad. I enlighet härmed ha två tjänstemän i 21:a lönegraden i tullverket överflyttats\n till handelskommissionen. Deras avlöning utgör, efter vad jag inhämtat,\n enligt statens avlöningsreglemente 860 å 875 kronor i månaden. Därutöver\n ha de för sin tjänstgöring i kommissionen tillerkänts ett månatligt arvode\n av 250 kronor. De ha alltså fått sina inkomster ökade till 1, 110 resp.\n1,125 kronor per månad. Det är visserligen sant, att dessa tjänstemän i kom-\n""
",1,0,0
https://betalab.kb.se/prot-1941--ak--42#1-8-cblock_0-block_0,Text,291,126,988,40,"8 Nr 42. Lördagen den 21 juni 1941.\n""
",0,0,1
https://betalab.kb.se/prot-1941--ak--42#1-8-cblock_1-block_1,Text,290,212,1509,295,"Anslag till det civila luftskyddet. (Forts.)\noss, att likaväl som det alltid kommer att finnas behov av en chef för luftskyddsinspektionen,\n lika väl kommer det att finnas behov av åtminstone två\ntjänstemän i mera ledande ställning i lönegraden A 26, d. v. s. Jämställda med\nförste kanslisekreterare i Kungl. Maj:ts kansli. Detta glorde, att vi ansågo oss\nkunna anhålla, att riksdagen skulle tillåta, att dessa tjänstemän finge en fastare\n ställning, än de förut haft.\n""
",1,0,1
https://betalab.kb.se/prot-1941--ak--42#1-8-cblock_1-block_2,Text,286,509,1512,592,"Vi ha under de gångna fyra åren — det är klart att det till Kungl. Maj:t\ntidigare kommit framställningar i detta syfte — tillbakavisat sådana framställningar\n med hänvisning till det nuvarande tillståndet och till att den oerhört\n kraftiga forcering som ägt rum krävt en personal av en storleksordning\nsom under fredliga förhållanden icke gärna kan komma i fråga. Men nu ha\nvi så pass lång erfarenhet av det arbete som måste påvila luftskyddsinspektionen,\n att vi måste säga oss, att mindre komma aldrig arbetsuppgifterna att\nbli än att det åtminstone kräves en personal på mera ledande poster av den\nstorleksordning som här föreslagits. Det är för mig fullkomligt självklart, och\njag måste säga mig, när jag läste utskottets utlåtande, att utskottet självt synes\n ha haft en känsla av att det icke räcker att säga, att man kan skära ned\nluftskyddsorganisationen i framtiden, eftersom det uttryckligen förklaras, att\ninspektionens uppgifter under normala förhållanden kunna med fördel övertagas\nav försvarsväsendets personal.\n""
",1,0,0
